premium_id,policy_id,customer_id,premium_amount,premium_frequency,age_band,due_date,paid_date,payment_status,payment_method
PRM001096,P00057,C00033,49.00,monthly,45-54,12/10/2024,,Missed ,
PRM001097,P00175,C00024,180.00,quarterly,Under 35,2024-12-10,2024-12-08,paid,cheque
PRM001098,P00112,C00122,85.00,monthly,Under 35,2024-12-11,2024-12-08,paid,pad
PRM001099,P00124,C00119,210.60,monthly,55-64,2024-12-11,2024-12-08,paid,pad
PRM001100,P00130,C00142,707.20,monthly,75+,2024-12-11,2024-12-08,paid,cheque
PRM001101,P00003,C00107,85.00,monthly,Under 35,2024-12-12,2024-12-12,paid,cheque
PRM001102,P00122,C00118,112.00,monthly,75+,2024-12-12,2024-12-09,paid,pad
PRM001103,P00173,C00051,448.00,monthly,75+,2024-12-12,2024-12-12,paid,cheque
PRM001104,P00016,C00001,49.00,monthly,45-54,2024-12-13,2024-12-10,paid,cheque
PRM001105,P00066,C00064,842.40,quarterly,55-64,2024-12-13,2024-12-10,paid,cheque
PRM001106,P00074,C00020,638.40,monthly,65-74,2024-12-13,2024-12-10,paid,pad
PRM001107,P00080,C00042,615.60,quarterly,55-64,2024-12-13,2024-12-13,paid,cheque
PRM001108,P00132,C00108,49.00,monthly,45-54,2024-12-13,2024-12-12,paid,credit_card
PRM001109,P00138,C00105,196.00,monthly,45-54,2024-12-13,2024-12-12,paid,pad
PRM001110,P00140,C00123,112.00,monthly,75+,2024-12-13,2024-12-13,paid,cheque
PRM001111,P00179,C00083,448.00,monthly,75+,2024-12-13,2024-12-10,paid,cheque
PRM001112,P00058,C00077,69.00,monthly,35-44,2024-12-14,2024-12-12,paid,credit_card
PRM001113,P00123,C00042,108.00,monthly,55-64,2024-12-14,2024-12-14,paid,pad
PRM001114,P00007,C00140,127.40,monthly,45-54,2024-12-15,2024-12-13,paid,credit_card
PRM001115,P00107,C00099,491.40,quarterly,45-54,2024-12-15,2024-12-14,paid,credit_card
PRM001116,P00118,C00146,530.40,monthly,65-74,2024-12-15,2024-12-14,paid,pad
PRM001117,P00137,C00064,397.80,monthly,55-64,2024-12-15,2024-12-15,paid,credit_card
PRM001118,P00020,C00131,638.40,monthly,65-74,2024-12-16,2024-12-15,paid,pad
PRM001119,P00156,C00127,266.00,monthly,Under 35,2024-12-16,2024-12-16,paid,cheque
PRM001120,P00108,C00060,85.00,monthly,Under 35,2024-12-17,2024-12-24,late,cheque
PRM001121,P00142,C00091,161.50,monthly,Under 35,2024-12-17,2024-12-14,paid,credit_card
PRM001122,P00025,C00085,499.20,monthly,75+,2024-12-18,2024-12-15,paid,cheque
PRM001123,P00035,C00050,84.00,monthly,65-74,2024-12-18,2024-12-29,late,credit_card
PRM001124,P00154,C00123,374.40,monthly,75+,2024-12-18,2024-12-17,paid,pad
PRM001125,P00172,C00137,842.40,quarterly,65-74,2024-12-18,2024-12-15,paid,cheque
PRM001126,P00045,C00103,131.10,monthly,35-44,2024-12-19,2024-12-19,paid,pad
PRM001127,P00098,C00089,192.00,monthly,75+,2024-12-20,2024-12-20,paid,pad
PRM001128,P00099,C00007,152.95,monthly,35-44,2024-12-20,2024-12-19,paid,cheque
PRM001129,P00076,C00021,262.20,monthly,35-44,2024-12-21,2024-12-18,paid,cheque
PRM001130,P00042,C00129,478.80,monthly,55-64,2024-12-22,2025-01-01,late,pad
PRM001131,P00086,C00109,374.40,monthly,75+,2024-12-22,2025-01-15,late,pad
PRM001132,P00090,C00012,216.00,monthly,55-64,2024-12-22,2024-12-19,paid,pad
PRM001133,P00044,C00128,138.00,monthly,35-44,2024-12-25,2024-12-24,paid,cheque
PRM001134,P00125,C00027,336.00,monthly,65-74,2024-12-25,2024-12-24,paid,pad
PRM001135,P00014,C00040,108.00,monthly,65-74,2024-12-26,2024-12-26,paid,credit_card
PRM001136,P00043,C00060,91.00,monthly,Under 35,2024-12-26,2024-12-26,paid,pad
PRM001137,P00073,C00111,210.60,monthly,55-64,2024-12-26,,missed,
PRM001138,P00117,C00014,84.00,monthly,65-74,2024-12-26,2024-12-25,paid,cheque
PRM001139,P00069,C00005,384.00,monthly,75+,2024-12-27,2025-01-02,late,cheque
PRM001140,P00096,C00008,63.00,monthly,55-64,2024-12-27,2024-12-24,paid,pad
PRM001141,P00046,C00149,364.00,monthly,Under 35,2024-12-28,2024-12-26,paid,pad
PRM001142,P00050,C00034,66.50,monthly,Under 35,2024-12-28,2024-12-25,paid,credit_card
PRM001143,P00101,C00068,63.00,monthly,55-64,2024-12-28,2025-01-11,late,pad
PRM001144,P00158,C00008,290.70,monthly,55-64,2024-12-28,2024-12-27,paid,pad
PRM001145,P00177,C00095,76.48,monthly,35-44,2024-12-28,2025-01-05,late,credit_card
PRM001146,P00018,C00149,117.00,monthly,Under 35,2024-12-29,,missed,
PRM001147,P00054,C00150,290.70,monthly,55-64,2024-12-29,2024-12-29,paid,pad
PRM001148,P00077,C00147,91.00,monthly,Under 35,2024-12-29,2024-12-28,paid,cheque
PRM001149,P00110,C00093,112.00,monthly,75+,2024-12-29,2024-12-28,paid,credit_card
PRM001150,P00153,C00095,209.30,monthly,35-44,2024-12-29,2024-12-29,paid,credit_card
PRM001151,P00121,C00063,63.00,monthly,55-64,2024-12-30,2025-01-14,late,credit_card
PRM001152,P00053,C00104,1008.00,quarterly,65-74,2025-01-01,2024-12-29,paid,credit_card
PRM001153,P00171,C00076,272.00,monthly,75+,2025-01-01,2024-12-30,paid,credit_card
PRM001154,P00013,C00034,161.50,monthly,Under 35,2025-01-02,2024-12-30,paid,credit_card
PRM001155,P00015,C00059,272.00,monthly,75+,2025-01-02,2024-12-30,paid,pad
PRM001156,P00030,C00139,60.00,monthly,Under 35,2025-01-02,2024-12-30,paid,pad
PRM001157,P00111,C00134,140.00,monthly,Under 35,2025-01-02,2025-01-01,paid,cheque
PRM001158,P00126,C00089,272.00,monthly,75+,2025-01-02,2025-01-02,paid,pad
PRM001159,P00027,C00025,84.00,monthly,65-74,2025-01-03,2025-01-01,paid,pad
PRM001160,P00037,C00102,45.00,monthly,Under 35,2025-01-03,2024-12-31,paid,pad
PRM001161,P00071,C00029,966.00,yearly,35-44,2025-01-03,2025-01-02,paid,pad
PRM001162,P00075,C00100,144.00,monthly,75+,2025-01-03,2025-01-02,paid,credit_card
PRM001163,P00083,C00115,576.00,quarterly,75+,2025-01-03,2025-01-01,paid,cheque
PRM001164,P00087,C00023,76.48,monthly,35-44,2025-01-03,2025-01-02,paid,cheque
PRM001165,P00011,C00109,2304.00,yearly,75+,2025-01-04,,missed,
PRM001166,P00019,C00014,204.00,monthly,65-74,2025-01-04,2025-01-04,paid,pad
PRM001167,P00051,C00033,168.00,monthly,45-54,2025-01-04,2025-01-04,paid,cheque
PRM001168,P00160,C00018,85.00,monthly,Under 35,2025-01-04,2025-01-04,paid,credit_card
PRM001169,P00081,C00066,218.40,monthly,45-54,2025-01-05,,missed,
PRM001170,P00116,C00037,147.00,quarterly,45-54,2025-01-05,2025-01-21,late,cheque
PRM001171,P00164,C00084,499.20,monthly,75+,2025-01-05,2025-01-02,paid,credit_card
PRM001172,P00002,C00152,2553.60,quarterly,75+,2025-01-06,2025-01-03,paid,cheque
PRM001173,P00082,C00143,51.75,monthly,35-44,2025-01-06,2025-01-04,paid,pad
PRM001174,P00135,C00135,448.00,monthly,75+,2025-01-06,2025-01-04,paid,pad
PRM001175,P00065,C00047,192.00,monthly,75+,2025-01-07,2025-01-06,paid,pad
PRM001176,P00094,C00056,45.00,monthly,Under 35,2025-01-07,2025-01-07,paid,pad
PRM001177,P00133,C00097,530.40,monthly,65-74,2025-01-07,2025-01-20,late,cheque
PRM001178,P00136,C00102,45.00,monthly,Under 35,2025-01-07,2025-01-06,paid,credit_card
PRM001179,P00062,C00096,255.00,quarterly,Under 35,2025-01-08,2025-01-08,paid,pad
PRM001180,P00104,C00100,112.00,monthly,75+,2025-01-08,2025-01-06,paid,credit_card
PRM001181,P00024,C00013,358.80,monthly,35-44,2025-01-09,2025-01-21,late,cheque
PRM001182,P00052,C00082,1344.00,quarterly,75+,2025-01-09,2025-01-06,paid,cheque
PRM001183,P00131,C00067,45.00,monthly,Under 35,2025-01-09,2025-01-09,paid,cheque
PRM001184,P00139,C00035,1296.00,yearly,65-74,2025-01-09,2025-01-08,paid,pad
PRM001185,P00147,C00057,35.00,monthly,Under 35,2025-01-09,2025-02-05,late,credit_card
PRM001186,P00165,C00010,85.00,monthly,Under 35,2025-01-09,2025-01-08,paid,credit_card
PRM001187,P00004,C00128,150.00,single,35-44,2025-01-10,2025-01-08,paid,credit_card
PRM001188,P00057,C00033,49.00,monthly,45-54,2025-01-10,2025-01-07,paid,cheque
PRM001189,P00112,C00122,85.00,monthly,Under 35,2025-01-11,2025-01-11,paid,pad
PRM001190,P00124,C00119,210.60,monthly,55-64,2025-01-11,2025-01-11,paid,pad
PRM001191,P00130,C00142,707.20,monthly,75+,2025-01-11,,missed,
PRM001192,P00003,C00107,85.00,monthly,Under 35,2025-01-12,2025-01-09,paid,cheque
PRM001193,P00122,C00118,112.00,monthly,75+,2025-01-12,2025-01-10,paid,credit_card
PRM001194,P00173,C00051,448.00,monthly,75+,2025-01-12,2025-01-09,paid,cheque
PRM001195,P00016,C00001,49.00,monthly,45-54,2025-01-13,2025-02-04,late,pad
PRM001196,P00074,C00020,638.40,monthly,65-74,2025-01-13,2025-01-11,paid,cheque
PRM001197,P00091,C00090,917.70,quarterly,35-44,2025-01-13,2025-02-02,late,cheque
PRM001198,P00132,C00108,49.00,monthly,45-54,2025-01-13,2025-01-11,paid,credit_card
PRM001199,P00138,C00105,196.00,monthly,45-54,2025-01-13,2025-01-13,paid,credit_card
PRM001200,P00140,C00123,112.00,monthly,75+,2025-01-13,2025-01-13,paid,pad
PRM001201,P00179,C00083,448.00,monthly,75+,2025-01-13,2025-01-13,paid,credit_card
PRM001202,P00058,C00077,69.00,monthly,35-44,2025-01-14,2025-01-12,paid,pad
PRM001203,P00123,C00042,108.00,monthly,55-64,2025-01-14,2025-01-11,paid,cheque
PRM001204,P00007,C00140,127.40,monthly,45-54,2025-01-15,2025-01-12,paid,credit_card
PRM001205,P00118,C00146,530.40,monthly,65-74,2025-01-15,2025-01-14,paid,cheque
PRM001206,P00137,C00064,397.80,monthly,55-64,2025-01-15,2025-01-13,paid,pad
PRM001207,P00020,C00131,638.40,monthly,65-74,2025-01-16,2025-01-14,paid,cheque
PRM001208,P00156,C00127,266.00,monthly,Under 35,2025-01-16,2025-01-15,paid,credit_card
PRM001209,P00008,C00145,105.00,quarterly,Under 35,2025-01-17,2025-01-14,paid,cheque
PRM001210,P00108,C00060,85.00,monthly,Under 35,2025-01-17,2025-01-17,paid,credit_card
PRM001211,P00141,C00092,229.42,quarterly,35-44,2025-01-17,2025-01-15,paid,cheque
PRM001212,P00142,C00091,161.50,monthly,Under 35,2025-01-17,2025-01-17,paid,pad
PRM001213,P00025,C00085,499.20,monthly,75+,2025-01-18,2025-01-18,paid,pad
PRM001214,P00035,C00050,84.00,monthly,65-74,2025-01-18,2025-01-17,paid,pad
PRM001215,P00154,C00123,374.40,monthly,75+,2025-01-18,2025-01-17,paid,cheque
PRM001216,P00045,C00103,131.10,monthly,35-44,2025-01-19,2025-01-18,paid,cheque
PRM001217,P00103,C00141,484.50,quarterly,Under 35,2025-01-19,2025-01-17,paid,cheque
PRM001218,P00098,C00089,192.00,monthly,75+,2025-01-20,2025-01-18,paid,credit_card
PRM001219,P00099,C00007,152.95,monthly,35-44,2025-01-20,2025-01-19,paid,cheque
PRM001220,P00076,C00021,262.20,monthly,35-44,2025-01-21,2025-01-19,paid,credit_card
PRM001221,P00042,C00129,478.80,monthly,55-64,2025-01-22,2025-01-21,paid,credit_card
PRM001222,P00086,C00109,374.40,monthly,75+,2025-01-22,2025-01-19,paid,cheque
PRM001223,P00090,C00012,216.00,monthly,55-64,2025-01-22,2025-01-21,paid,credit_card
PRM001224,P00162,C00070,798.00,quarterly,Under 35,2025-01-23,2025-01-22,paid,cheque
PRM001225,P00044,C00128,138.00,monthly,35-44,2025-01-25,2025-02-08,late,pad
PRM001226,P00119,C00094,108.00,monthly,55-64,2025-01-25,2025-01-25,paid,cheque
PRM001227,P00125,C00027,336.00,monthly,65-74,2025-01-25,2025-01-24,paid,credit_card
PRM001228,P00014,C00040,108.00,monthly,65-74,2025-01-26,2025-02-03,late,pad
PRM001229,P00043,C00060,91.00,monthly,Under 35,2025-01-26,2025-02-11,late,credit_card
PRM001230,P00073,C00111,210.60,monthly,55-64,2025-01-26,2025-01-23,paid,cheque
PRM001231,P00117,C00014,84.00,monthly,65-74,2025-01-26,2025-01-23,paid,pad
PRM001232,P00069,C00005,384.00,monthly,75+,2025-01-27,2025-01-27,paid,credit_card
PRM001233,P00092,C00126,45.00,monthly,Under 35,2025-01-27,2025-01-25,paid,cheque
PRM001234,P00096,C00008,63.00,monthly,55-64,2025-01-27,2025-01-25,paid,credit_card
PRM001235,P00148,C00002,384.00,monthly,75+,2025-01-27,2025-01-24,paid,cheque
PRM001236,P00046,C00149,364.00,monthly,Under 35,2025-01-28,,missed,
PRM001237,P00050,C00034,66.50,monthly,Under 35,2025-01-28,2025-01-28,paid,cheque
PRM001238,P00101,C00068,63.00,monthly,55-64,2025-01-28,2025-01-26,paid,pad
PRM001239,P00158,C00008,290.70,monthly,55-64,2025-01-28,2025-01-25,paid,pad
PRM001240,P00177,C00095,76.48,monthly,35-44,2025-01-28,2025-01-25,paid,credit_card
PRM001241,P00018,C00149,117.00,monthly,Under 35,2025-01-29,2025-02-13,late,pad
PRM001242,P00054,C00150,290.70,monthly,55-64,2025-01-29,2025-01-26,paid,cheque
PRM001243,P00077,C00147,91.00,monthly,Under 35,2025-01-29,2025-01-28,paid,pad
PRM001244,P00110,C00093,112.00,monthly,75+,2025-01-29,2025-01-27,paid,credit_card
PRM001245,P00153,C00095,209.30,monthly,35-44,2025-01-29,2025-02-16,late,pad
PRM001246,P00121,C00063,63.00,monthly,55-64,2025-01-30,2025-01-27,paid,credit_card
PRM001247,P00171,C00076,272.00,monthly,75+,2025-02-01,2025-01-31,paid,credit_card
PRM001248,P00013,C00034,161.50,monthly,Under 35,2025-02-02,2025-02-09,late,credit_card
PRM001249,P00015,C00059,272.00,monthly,75+,2025-02-02,2025-02-01,paid,credit_card
PRM001250,P00030,C00139,60.00,monthly,Under 35,2025-02-02,2025-01-31,paid,cheque
PRM001251,P00111,C00134,140.00,monthly,Under 35,2025-02-02,2025-02-02,paid,pad
PRM001252,P00126,C00089,272.00,monthly,75+,2025-02-02,2025-02-02,paid,cheque
PRM001253,P00027,C00025,84.00,monthly,65-74,2025-02-03,2025-01-31,paid,credit_card
PRM001254,P00037,C00102,45.00,monthly,Under 35,2025-02-03,2025-02-02,paid,credit_card
PRM001255,P00075,C00100,144.00,monthly,75+,2025-02-03,2025-02-03,paid,credit_card
PRM001256,P00087,C00023,76.48,monthly,35-44,2025-02-03,2025-02-02,paid,cheque
PRM001257,P00019,C00014,204.00,monthly,65-74,2025-02-04,2025-02-04,paid,credit_card
PRM001258,P00051,C00033,168.00,monthly,45-54,2025-02-04,,missed,
PRM001259,P00061,C00049,112.00,single,45-54,2025-02-04,2025-02-04,paid,cheque
PRM001260,P00072,C00070,91.00,monthly,Under 35,2025-02-04,2025-02-02,paid,pad
PRM001261,P00160,C00018,85.00,monthly,Under 35,2025-02-04,2025-02-03,paid,credit_card
PRM001262,P00081,C00066,218.40,monthly,45-54,2025-02-05,2025-02-03,paid,credit_card
PRM001263,P00164,C00084,499.20,monthly,75+,2025-02-05,2025-02-02,paid,credit_card
PRM001264,P00082,C00143,51.75,monthly,35-44,2025-02-06,2025-02-06,paid,credit_card
PRM001265,P00135,C00135,448.00,monthly,75+,2025-02-06,2025-02-05,paid,cheque
PRM001266,P00065,C00047,192.00,monthly,75+,2025-02-07,2025-02-07,paid,cheque
PRM001267,P00094,C00056,45.00,monthly,Under 35,2025-02-07,2025-02-05,paid,credit_card
PRM001268,P00133,C00097,530.40,monthly,65-74,2025-02-07,2025-02-07,paid,credit_card
PRM001269,P00136,C00102,45.00,monthly,Under 35,2025-02-07,2025-02-07,paid,cheque
PRM001270,P00104,C00100,112.00,monthly,75+,2025-02-08,2025-02-06,paid,credit_card
PRM001271,P00024,C00013,358.80,monthly,35-44,2025-02-09,2025-02-09,paid,pad
PRM001272,P00131,C00067,45.00,monthly,Under 35,2025-02-09,2025-02-27,late,cheque
PRM001273,P00147,C00057,35.00,monthly,Under 35,2025-02-09,,missed,
PRM001274,P00165,C00010,85.00,monthly,Under 35,2025-02-09,2025-02-07,paid,credit_card
PRM001275,P00009,C00037,756.00,quarterly,55-64,2025-02-10,2025-02-08,paid,credit_card
PRM001276,P00057,C00033,49.00,monthly,45-54,2025-02-10,2025-02-07,paid,cheque
PRM001277,P00112,C00122,85.00,monthly,Under 35,2025-02-11,2025-02-08,paid,credit_card
PRM001278,P00124,C00119,210.60,monthly,55-64,2025-02-11,2025-02-08,paid,credit_card
PRM001279,P00130,C00142,707.20,monthly,75+,2025-02-11,2025-02-09,paid,cheque
PRM001280,P00003,C00107,85.00,monthly,Under 35,2025-02-12,2025-02-11,paid,credit_card
PRM001281,P00122,C00118,112.00,monthly,75+,2025-02-12,2025-03-07,late,cheque
PRM001282,P00173,C00051,448.00,monthly,75+,2025-02-12,2025-02-10,paid,cheque
PRM001283,P00016,C00001,49.00,monthly,45-54,2025-02-13,,missed,
PRM001284,P00074,C00020,638.40,monthly,65-74,2025-02-13,2025-02-11,paid,cheque
PRM001285,P00132,C00108,49.00,monthly,45-54,2025-02-13,2025-02-13,paid,pad
PRM001286,P00138,C00105,196.00,monthly,45-54,2025-02-13,2025-02-22,late,cheque
PRM001287,P00140,C00123,112.00,monthly,75+,2025-02-13,2025-02-18,late,pad
PRM001288,P00179,C00083,448.00,monthly,75+,02/13/2025,2025-02-13,paid,pad
PRM001289,P00058,C00077,69.00,monthly,35-44,2025-02-14,2025-02-14,paid,credit_card
PRM001290,P00123,C00042,108.00,monthly,55-64,2025-02-14,2025-02-13,paid,credit_card
PRM001291,P00007,C00140,127.40,monthly,45-54,2025-02-15,2025-02-27,late,credit_card
PRM001292,P00118,C00146,530.40,monthly,65-74,2025-02-15,2025-02-12,paid,credit_card
PRM001293,P00137,C00064,397.80,monthly,55-64,2025-02-15,2025-02-12,paid,credit_card
PRM001294,P00176,C00081,120.75,quarterly,35-44,2025-02-15,2025-02-12,paid,cheque
PRM001295,P00020,C00131,638.40,monthly,65-74,2025-02-16,2025-02-15,paid,cheque
PRM001296,P00048,C00041,207.00,quarterly,35-44,2025-02-16,2025-02-16,paid,cheque
PRM001297,P00156,C00127,266.00,monthly,Under 35,2025-02-16,2025-02-16,paid,cheque
PRM001298,P00108,C00060,85.00,monthly,Under 35,2025-02-17,2025-02-16,paid,credit_card
PRM001299,P00142,C00091,161.50,monthly,Under 35,2025-02-17,2025-02-17,paid,credit_card
PRM001300,P00174,C00031,243.00,quarterly,55-64,2025-02-17,2025-02-15,paid,credit_card
PRM001301,P00025,C00085,499.20,monthly,75+,2025-02-18,2025-02-17,paid,pad
PRM001302,P00035,C00050,84.00,monthly,65-74,2025-02-18,2025-02-16,paid,credit_card
PRM001303,P00154,C00123,374.40,monthly,75+,2025-02-18,2025-02-17,paid,credit_card
PRM001304,P00045,C00103,131.10,monthly,35-44,2025-02-19,2025-02-18,paid,credit_card
PRM001305,P00149,C00011,678.30,quarterly,45-54,2025-02-19,2025-02-19,paid,cheque
PRM001306,P00098,C00089,192.00,monthly,75+,2025-02-20,2025-02-25,late,cheque
PRM001307,P00099,C00007,152.95,monthly,35-44,2025-02-20,2025-02-19,paid,credit_card
PRM001308,P00076,C00021,262.20,monthly,35-44,2025-02-21,2025-02-18,paid,credit_card
PRM001309,P00042,C00129,478.80,monthly,55-64,2025-02-22,2025-02-20,paid,cheque
PRM001310,P00086,C00109,374.40,monthly,75+,2025-02-22,2025-02-22,paid,credit_card
PRM001311,P00090,C00012,216.00,monthly,55-64,2025-02-22,2025-02-19,paid,cheque
PRM001312,P00029,C00044,189.00,quarterly,45-54,2025-02-24,2025-02-24,paid,cheque
PRM001313,P00044,C00128,138.00,monthly,35-44,2025-02-25,2025-02-24,paid,credit_card
PRM001314,P00119,C00094,108.00,monthly,55-64,2025-02-25,2025-02-23,paid,pad
PRM001315,P00125,C00027,336.00,monthly,65-74,2025-02-25,2025-03-16,late,cheque
PRM001316,P00014,C00040,108.00,monthly,65-74,2025-02-26,2025-02-24,paid,cheque
PRM001317,P00043,C00060,91.00,monthly,Under 35,2025-02-26,2025-02-25,paid,pad
PRM001318,P00073,C00111,210.60,monthly,55-64,2025-02-26,2025-03-04,late,cheque
PRM001319,P00097,C00068,461.70,quarterly,55-64,2025-02-26,2025-02-26,paid,pad
PRM001320,P00117,C00014,84.00,monthly,65-74,2025-02-26,2025-02-25,paid,cheque
PRM001321,P00069,C00005,384.00,monthly,75+,2025-02-27,2025-02-26,paid,credit_card
PRM001322,P00092,C00126,45.00,monthly,Under 35,2025-02-27,2025-03-07,late,pad
PRM001323,P00096,C00008,63.00,monthly,55-64,2025-02-27,2025-02-26,paid,credit_card
PRM001324,P00148,C00002,384.00,monthly,75+,2025-02-27,2025-02-25,paid,credit_card
PRM001325,P00018,C00149,117.00,monthly,Under 35,2025-02-28,2025-02-25,paid,credit_card
PRM001326,P00046,C00149,364.00,monthly,Under 35,2025-02-28,2025-02-26,paid,cheque
PRM001327,P00050,C00034,66.50,monthly,Under 35,2025-02-28,2025-02-25,paid,cheque
PRM001328,P00054,C00150,290.70,monthly,55-64,2025-02-28,2025-02-28,paid,pad
PRM001329,P00077,C00147,91.00,monthly,Under 35,2025-02-28,2025-02-25,paid,pad
PRM001330,P00101,C00068,63.00,monthly,55-64,2025-02-28,2025-02-28,paid,pad
PRM001331,P00110,C00093,112.00,monthly,75+,2025-02-28,2025-02-25,paid,pad
PRM001332,P00121,C00063,63.00,monthly,55-64,2025-02-28,2025-02-27,paid,cheque
PRM001333,P00153,C00095,209.30,monthly,35-44,2025-02-28,2025-02-25,paid,cheque
PRM001334,P00158,C00008,290.70,monthly,55-64,2025-02-28,2025-02-26,paid,cheque
PRM001335,P00177,C00095,76.48,monthly,35-44,2025-02-28,2025-02-25,paid,pad
PRM001336,P00171,C00076,272.00,monthly,75+,2025-03-01,2025-02-27,paid,pad
PRM001337,P00013,C00034,161.50,monthly,Under 35,2025-03-02,2025-02-27,paid,cheque
PRM001338,P00015,C00059,272.00,monthly,75+,2025-03-02,2025-02-28,paid,credit_card
PRM001339,P00030,C00139,60.00,monthly,Under 35,2025-03-02,2025-02-27,paid,credit_card
PRM001340,P00111,C00134,140.00,monthly,Under 35,2025-03-02,2025-03-02,paid,credit_card
PRM001341,P00126,C00089,272.00,monthly,75+,2025-03-02,2025-03-01,paid,cheque
PRM001342,P00027,C00025,84.00,monthly,65-74,2025-03-03,2025-03-20,late,pad
PRM001343,P00037,C00102,45.00,monthly,Under 35,2025-03-03,2025-03-03,paid,cheque
PRM001344,P00075,C00100,144.00,monthly,75+,2025-03-03,2025-03-03,paid,cheque
PRM001345,P00087,C00023,76.48,monthly,35-44,2025-03-03,2025-03-11,late,pad
PRM001346,P00019,C00014,204.00,monthly,65-74,2025-03-04,2025-03-01,paid,credit_card
PRM001347,P00051,C00033,168.00,monthly,45-54,2025-03-04,,missed,
PRM001348,P00072,C00070,91.00,monthly,Under 35,2025-03-04,2025-03-02,paid,cheque
PRM001349,P00088,C00100,1550.40,quarterly,75+,03/04/2025,2025-03-02,Paid ,cheque
PRM001350,P00160,C00018,85.00,monthly,Under 35,2025-03-04,2025-03-04,paid,credit_card
PRM001351,P00081,C00066,218.40,monthly,45-54,2025-03-05,2025-03-03,paid,pad
PRM001352,P00164,C00084,499.20,monthly,75+,2025-03-05,2025-03-04,paid,pad
PRM001353,P00082,C00143,51.75,monthly,35-44,2025-03-06,2025-03-03,paid,credit_card
PRM001354,P00135,C00135,448.00,monthly,75+,2025-03-06,,missed,
PRM001355,P00065,C00047,192.00,monthly,75+,2025-03-07,2025-03-07,paid,credit_card
PRM001356,P00094,C00056,45.00,monthly,Under 35,2025-03-07,2025-03-05,paid,cheque
PRM001357,P00133,C00097,530.40,monthly,65-74,2025-03-07,2025-03-07,paid,cheque
PRM001358,P00136,C00102,45.00,monthly,Under 35,2025-03-07,2025-03-05,paid,pad
PRM001359,P00104,C00100,112.00,monthly,75+,2025-03-08,2025-03-07,paid,cheque
PRM001360,P00024,C00013,358.80,monthly,35-44,2025-03-09,2025-03-07,paid,pad
PRM001361,P00089,C00099,189.00,quarterly,45-54,2025-03-09,2025-03-06,paid,credit_card
PRM001362,P00131,C00067,45.00,monthly,Under 35,2025-03-09,2025-03-07,paid,pad
PRM001363,P00147,C00057,35.00,monthly,Under 35,2025-03-09,,missed,
PRM001364,P00165,C00010,85.00,monthly,Under 35,2025-03-09,2025-03-08,paid,credit_card
